TARGETID,K_R,K_R_ERR,Z
39627833143725044,,inf,2.6425164657925064
39627839183526908,,inf,2.505325533587378
39627833147918265,,inf,2.3193447171440162
39627833147920189,,inf,2.4290544132082834
39628140854644642,,inf,2.721184831120011
39628064342148600,,inf,2.6282072366308795
39628070256119914,,inf,2.317031672612331
39628064316986460,,inf,2.3255196186415734
39628064216318404,,inf,2.7916774208868738
39628058298159279,,inf,2.6164579114971684
39628070151259222,,inf,2.70293512724461
39628076061038136,,inf,2.5556565699761844
39628058293963041,,inf,2.692502970185335
39628111658092086,,inf,2.7171338962784732
39628046637989989,,inf,2.499331880663544
39628134881952694,,inf,2.329652818650832
39628152426727326,,inf,2.5296625548316602
39628187449169467,,inf,2.4899600975464877
39628004636231529,,inf,2.3021372420566792
39628016581607690,,inf,2.4737156036916903
39628022537522671,,inf,2.3515032011379793
39628010608922472,,inf,2.316757071712485
39627992942514538,,inf,2.342437068640123
39627992950901116,,inf,2.7569157053513105
39627998923590760,,inf,2.733839156329611
39627998915202314,,inf,2.399554189188194
39627992946705276,,inf,2.4322627705252233
39627998919396119,,inf,2.7952841464450526
39627998919393719,,inf,2.741119574997392
39627998923591883,,inf,2.507694408510272
39627986994989604,,inf,2.49904193149661
39627986986598493,,inf,2.747806179099393
39627998940368446,,inf,2.6243931730677064
39627986974019465,,inf,2.7214917926423166
39627986982407763,,inf,2.7861083180173973
39627986982407950,,inf,2.7748507833367624
39627981009717939,,inf,2.7387057027583572
39627986990794974,,inf,2.47380424433669
39627981005521740,,inf,2.702510432224478
39627998936172307,,inf,2.616497087445264
39627986982405370,,inf,2.351242811087974
39627992959291025,,inf,2.6527716147686227
39627992967677056,,inf,2.627377528164365
39627998952951386,,inf,2.7863367190917283
39627830358708834,,inf,2.3207297432057534
39627830287402281,,inf,2.637195689638055
39627950655537852,,inf,2.543574856029526
39627986617499930,,inf,2.6182930867754197
39627986609114159,,inf,2.5974792660963355
39627986609113935,,inf,2.7148428137839624
39627812272866117,,inf,2.6258039409956018
39628105450525397,,inf,2.4716937281985647
39628105450521493,,inf,2.750246372593487
39627971543173617,,inf,2.7445897312955636
39627959551657390,,inf,2.4707200858828817
39627965545319940,,inf,2.682410238967732
39627965549514463,,inf,2.532728611923671
39627971547367047,,inf,2.782508015412209
39627965549511606,,inf,2.6877414671903788
39627959551656909,,inf,2.3338088045652094
39627953566386476,,inf,2.720909114741937
39628025351897606,,inf,2.392600241358212
39628007463191500,,inf,2.616354075847658
39628013427491768,,inf,2.383061909021953
39628013427494111,,inf,2.4775950932263364
39628013427492789,,inf,2.3853518430174128
39628013435882427,,inf,2.4655890707973147
39628013431685569,,inf,2.3562058186706563
39628013431686257,,inf,2.6664461952481773
39628013435880282,,inf,2.5621476300245165
39628019395988902,,inf,2.309354041059136
39628013427493034,,inf,2.3809233054474093
39627971228602648,,inf,2.3578921983526837
39627863036527442,,inf,2.6675708068131345
39627802919571644,,inf,2.425254927244693
39628133778853494,,inf,2.3345795523214483
39628039474120981,,inf,2.3038330627975974
39628057295720145,,inf,2.7389781274670706
39627967852186724,,inf,2.5496983426664044
39627973678072862,,inf,2.5311398930849163
39627677031731026,,inf,2.450734702115844
39627677031729469,,inf,2.38578142423953
39627677031728371,,inf,2.656216427778374
39627664981495042,,inf,2.6720185499240037
39627671008708962,,inf,2.3560977735515034
39627658971058328,,inf,2.4043122428737376
39627664985689257,,inf,2.6110033990597517
39627671012903668,,inf,2.490242797299198
39627671004518090,,inf,2.3356465475002497
39627533372624899,,inf,2.437658255851301
39627557183686623,,inf,2.756238865913772
39627527437680888,,inf,2.673411036676811
39627509662226721,,inf,2.307010279125397
39636305759438540,,inf,2.324529594493862
39627509662224007,,inf,2.601690151678417
39627515580384512,,inf,2.6834719743887554
39627509658026687,,inf,2.368447808304189
39627515588774683,,inf,2.5557790646666976
39627901955478162,,inf,2.3221041121051744
39627895928259720,,inf,2.745281758163502
39627991914908378,,inf,2.361369737719631
39627991902326853,,inf,2.48414267698116
39627997875015294,,inf,2.6409174331371585
39627985921249208,,inf,2.467386500677465
39627991902323597,,inf,2.6668123267647763
39627775144888685,,inf,2.3194216511857557
39627781188879950,,inf,2.391858698421158
39627793272669122,,inf,2.3184183260383846
39627781188881693,,inf,2.3461355752673763
39627787224484779,,inf,2.637393121867194
39627787228676802,,inf,2.4091865974165616
39627787228680415,,inf,2.4510270766843543
39627793264280233,,inf,2.3373678285208537
39627781184686131,,inf,2.3446707043012216
39627781184684574,,inf,2.480543253105502
39627793272669194,,inf,2.3214591574442665
39627738922880457,,inf,2.499436462649919
39627732891468363,,inf,2.4539647319467384
39627732887274957,,inf,2.3733882171177583
39627744954287701,,inf,2.611597294388188
39627781012719075,,inf,2.3008993567468043
39627774964534781,,inf,2.381047307394241
39627774972923372,,inf,2.7104409068237794
39627738742525173,,inf,2.3745693089353517
39628104808793068,,inf,2.3677927909359373
39628104808795462,,inf,2.768592196930132
39628104817183928,,inf,2.6150472935123688
39627678482957970,,inf,2.763375805937804
39627642315474358,,inf,2.524174081786758
39627642319667911,,inf,2.719325265366963
39627630286210634,,inf,2.4665558139540567
39627967881543799,,inf,2.5936932356876494
39627847421138345,,inf,2.7949272767126545
39627877611736552,,inf,2.454296850583733
39627895701768853,,inf,2.6274291818610824
39627919911290031,,inf,2.5382938569234152
39627919907098392,,inf,2.5757526748383874
39627931936359123,,inf,2.607670327688149
39627925921729320,,inf,2.483805693276149
39627925913340539,,inf,2.568597885310554
39627931932165338,,inf,2.3932986026309657
39627883592810651,,inf,2.6121988556450715
39627883588618183,,inf,2.7298579986573093
39627889611639981,,inf,2.70574448890996
39627612359757993,,inf,2.4078671707752948
39627824381823243,,inf,2.740565014171469
39627854580810406,,inf,2.5826563257234616
39628022818539914,,inf,2.336219920100632
39627915138174935,,inf,2.451205118703828
39627915129785582,,inf,2.379002125705764
39627909102567564,,inf,2.4658365852811253
39628123498615279,,inf,2.33300144612384
39628129374834553,,inf,2.374367045889538
39628135230083319,,inf,2.3538424235854354
39627993307417615,,inf,2.599178800603145
39627736532126516,,inf,2.3296723399742274
39627748611724918,,inf,2.3650993448255204
39627736523740921,,inf,2.4875781167662043
39627748599141128,,inf,2.6841849559454705
39627748607530902,,inf,2.542825139962194
39627621977294380,,inf,2.6356892569068577
39627633998172775,,inf,2.6289335156939777
39627646035824934,,inf,2.3821626698055574
39627688373126207,,inf,2.552523058805521
39627718525981424,,inf,2.710037098230976
39627718530174499,,inf,2.476462156079955
39627712549094255,,inf,2.6891323901770416
39627712540705407,,inf,2.6791199295212533
39627706505101386,,inf,2.7058366725914116
39627718576311145,,inf,2.307515452886762
39627706509295982,,inf,2.624756696803275
39627724616109988,,inf,2.5709006533087098
39627688528319957,,inf,2.679404294140596
39627688519930060,,inf,2.520802458776952
39628170395124206,,inf,2.7404128282148528
39628117920187340,,inf,2.722209497042024
39628141437654637,,inf,2.30658873718143
39628100098590683,,inf,2.35828703897179
39628100098592757,,inf,2.3002993784105055
39628100106980500,,inf,2.7404128324159323
39628088354537614,,inf,2.5646039974294914
39628088350346548,,inf,2.7476627670170988
39627636753826656,,inf,2.6875413292437056
39627624741340259,,inf,2.7518779777951607
39627642760069326,,inf,2.6574262425357933
39627763388252220,,inf,2.4856379463312557
39628106591372648,,inf,2.6780045311207905
39628100702568674,,inf,2.776092099965512
39628118410920769,,inf,2.562099114827689
39627897601789420,,inf,2.4477724133633645
39627909656217010,,inf,2.664223960024027
39628112266265916,,inf,2.5194782404067757
39628106381658697,,inf,2.6066439393066743
39628106373270145,,inf,2.43130767338979
39628081614291605,,inf,2.6094920362326968
39628093412869667,,inf,2.3277347199883165
39627998407691291,,inf,2.3401819618933466
39627992430806123,,inf,2.3627073436169908
39627968586190021,,inf,2.4747314113741066
39627926265661950,,inf,2.4737235960264776
39627920246836012,,inf,2.6044061058098897
39627962307315280,,inf,2.4472976415195222
39628169325579689,,inf,2.396161323940955
39628175138886341,,inf,2.680089891239761
39628169329775142,,inf,2.3417858350398406
39628180939604681,,inf,2.316574184324287
39628180935415209,,inf,2.4673419454636245
39627950244501440,,inf,2.5420100453681043
39627860033408059,,inf,2.497659814326195
39628163407416696,,inf,2.742032194552232
39628175034026783,,inf,2.446324663591405
39628175038218529,,inf,2.7083170696054206
39628169224918014,,inf,2.6740257877200064
39628163407413419,,inf,2.32982246176283
39628180847329519,,inf,2.7728838815954564
39627736259498312,,inf,2.512884163283432
39627742290904833,,inf,2.485807618979176
39627718203016036,,inf,2.3860428311655326
39627718186241395,,inf,2.4280209494843024
39627712217744118,,inf,2.395652567683943
39627706186334891,,inf,2.632771853811353
39627706182143849,,inf,2.3808644179310807
39627706190532520,,inf,2.4456542316965875
39627712213553892,,inf,2.5239177938205377
39628086592930594,,inf,2.784894831592841
39627625102052040,,inf,2.734931957393732
39627637127122548,,inf,2.41794385210975
39627643137559488,,inf,2.6311797685012293
39627643137559630,,inf,2.4148846331867806
39627637118733947,,inf,2.35938357262093
39627697374107262,,inf,2.521476373440597
39627628663018014,,inf,2.738634661207605
39627556814593106,,inf,2.5994017652981283
39627556818787118,,inf,2.632467615087497
39627556818786661,,inf,2.73776385885294
39627706911953809,,inf,2.774451424149096
39627791435570457,,inf,2.6302898849480254
39627845806334726,,inf,2.671675405485998
39627845806331213,,inf,2.4235893487824507
39627857873344887,,inf,2.795530349992925
39627845797938328,,inf,2.35567666825527
39627851829347790,,inf,2.377138077539819
39627845789558478,,inf,2.4022072912622843
39627845793750481,,inf,2.769972128505124
39627628688183776,,inf,2.608576072805673
39627634681843324,,inf,2.736567390467786
39627622673550233,,inf,2.681987704543343
39627628675597882,,inf,2.7133998057362163
39627634681842127,,inf,2.770992015638893
39627628679792186,,inf,2.653045875088538
39627634681848073,,inf,2.507600964977767
39627616424042967,,inf,2.3319998423608945
39627851732882347,,inf,2.5382399235796873
39627893961130130,,inf,2.3156227304596078
39628019878333098,,inf,2.6246737696879445
39628019882526109,,inf,2.5335743995625597
39628013918228214,,inf,2.5172099434342368
39627672229253464,,inf,2.730409505113059
39627672237642329,,inf,2.618483314276077
39627898897830154,,inf,2.5025136167008624
39627892925138260,,inf,2.5688808477524017
39627892920947398,,inf,2.5890438297982015
39627874818330320,,inf,2.4827618499495805
39627729791879384,,inf,2.300327232353148
39627729796073247,,inf,2.5578089314684282
39627934952068508,,inf,2.3462663019775074
39627875661389507,,inf,2.486003008814997
39627857256777807,,inf,2.3834663620387895
39627815045302562,,inf,2.6169637126876313
39627827133290933,,inf,2.5143049588411106
39627827137480149,,inf,2.4178144833442827
39627815062084878,,inf,2.3208139626064375
39628181577139161,,inf,2.428782118005866
39628140858837182,,inf,2.4323563352283077
39628076191055922,,inf,2.573395913684266
39628187205897051,,inf,2.423138049146833
39628175604450720,,inf,2.5425071410974347
39628175604450277,,inf,2.6087472687137105
39627968896566952,,inf,2.7201670792612966
39627974881841475,,inf,2.7504161446349658
39627920896954462,,inf,2.5349836746623837
39627944951285075,,inf,2.372566497985715
39627881193674536,,inf,2.5718120396772646
39627881189479279,,inf,2.7440469284099627
39627875162260300,,inf,2.4331804484979083
39627875174844999,,inf,2.36852110959328
39627917528926886,,inf,2.7060710830097836
39627893160018758,,inf,2.3944227637382016
39627941302242786,,inf,2.5620244319888386
39628151298459155,,inf,2.529632403316656
39628151302652795,,inf,2.4579804435892703
39628157141123619,,inf,2.6061184626089386
39628086727150534,,inf,2.32038912808052
39628086718764877,,inf,2.515779434536108
39628086718761171,,inf,2.473660452058413
39628086710373497,,inf,2.568217281793731
39628086722957227,,inf,2.3613582824113646
39628086722954855,,inf,2.79314070168645
39628086722954708,,inf,2.422771677866177
39628086718760009,,inf,2.470934994960291
39628186446729545,,inf,2.669884758795875
39628180658585724,,inf,2.6407811108895856
39628186442532824,,inf,2.372870652964247
39627640918770155,,inf,2.439739783769284
39627640914581658,,inf,2.3499656260295265
39627652948036533,,inf,2.575767723123556
39627640906189890,,inf,2.4191713409822038
39627521490160862,,inf,2.6040447674904557
39627859731419828,,inf,2.52267569881291
39627859735610955,,inf,2.37710771557561
39628015948267675,,inf,2.3414499711722083
39627829402407743,,inf,2.694362389142738
39627829410794778,,inf,2.5984849448827223
39627835442201366,,inf,2.610430782155676
39627823362610208,,inf,2.4805954716956817
39627829402408103,,inf,2.727093276792156
39627805184497367,,inf,2.6983947352320308
39627901741565195,,inf,2.766308700233878
39627913791804880,,inf,2.488324794521824
39627744622943073,,inf,2.656572461132174
39627738591528506,,inf,2.6649145046947202
39628015814051375,,inf,2.4572001150265
39628081173891450,,inf,2.7134291058104223
39628104624246535,,inf,2.3212318811896013
39628104628438056,,inf,2.713901417734039
39627841704300466,,inf,2.3826078528740013
39627841708495488,,inf,2.7429547225518913
39627847748290483,,inf,2.5507470922317483
39627835660305244,,inf,2.7079366389698314
39627642441304298,,inf,2.598219744792852
39627642441303777,,inf,2.4929507031202416
39627660476810507,,inf,2.6523383502159894
39627642424526645,,inf,2.6905453906852093
39627642424525592,,inf,2.4129890529571374
39627642420334008,,inf,2.6489216088639798
39627648443353661,,inf,2.612317213510022
39627654457983937,,inf,2.346183408409944
39627648447546885,,inf,2.3036169373039064
39627648434967256,,inf,2.767878844160108
39627642424529133,,inf,2.3804345481021025
39627648434966806,,inf,2.4132865584081444
39627642437108196,,inf,2.681147144503674
39627642432917120,,inf,2.594139651635805
39627648443354401,,inf,2.69993761496696
39627624531627238,,inf,2.544092224578786
39627636531527970,,inf,2.3230438636372046
39627624510654911,,inf,2.447025503601366
39627636531528653,,inf,2.5926684621772473
39627636535724688,,inf,2.353493261344759
39627636527334900,,inf,2.7126067581940814
39627630521090497,,inf,2.3770356538713036
39627720761542422,,inf,2.5767054067325037
39627720761541423,,inf,2.351796968163734
39627720748959166,,inf,2.525849979288254
39627726792951441,,inf,2.6620179165243343
39627732824361629,,inf,2.3329374935219764
39627630302990422,,inf,2.492724484258216
39627893147438986,,inf,2.3881668114227277
39627577702225581,,inf,2.7736467393785613
39627746296466558,,inf,2.565928181383472
39627848973028298,,inf,2.311915592841778
39627682366888150,,inf,2.303442498677883
39627700482083018,,inf,2.5990814316124227
39627809097778720,,inf,2.5952663435126455
39627809185864376,,inf,2.4130523299347297
39627658425797539,,inf,2.7506291450993503
39627670480230293,,inf,2.7061694004651358
39627676536801672,,inf,2.4258905943934272
39627712737841178,,inf,2.3829523540624673
39627718781831485,,inf,2.727975137776553
39627712746225803,,inf,2.5069324970542004
39628152934241385,,inf,2.692727219194509
39628035065908001,,inf,2.640135034459849
39627612691106790,,inf,2.3961229524183016
39627576997579822,,inf,2.724509298845666
39627582978656734,,inf,2.4444374641984337
39627571020694064,,inf,2.5332435438239633
39627576993382519,,inf,2.5017398386561123
39627571020695844,,inf,2.4369263486690396
39627571016502261,,inf,2.487414205241283
39627582978655901,,inf,2.635025600081238
39627576997579246,,inf,2.619328628223973
39627571024888181,,inf,2.5952190329517246
39627612913405718,,inf,2.364804371841649
39627636997102045,,inf,2.382946513069753
39628100769686562,,inf,2.7254008266673435
39628112555682759,,inf,2.3656288788278315
39627855428064252,,inf,2.67123017507768
39627849396655421,,inf,2.425694649924541
39628063876583323,,inf,2.4281276862784393
39628099175843549,,inf,2.3463777152348237
39628075775823795,,inf,2.655496130261873
39627992288201380,,inf,2.790452201072782
39627992288201523,,inf,2.7675521557691845
39628157665417354,,inf,2.437649699069821
39627857034481750,,inf,2.573477947942587
39627639857616104,,inf,2.56999486474156
39627719016717661,,inf,2.428721024902486
39627725048121900,,inf,2.4208960229993477
39627725043926262,,inf,2.3781237419680767
39627544760159507,,inf,2.66331659800898
39627544776936519,,inf,2.6009268716134923
39627749043739882,,inf,2.4711649201341297
39627749039544290,,inf,2.5682765738201376
39628102984272233,,inf,2.4777087563988416
39627904908268024,,inf,2.3313233733100907
39627862633878112,,inf,2.5609618541512207
39627856585687412,,inf,2.693373414963576
39627814185472023,,inf,2.793091481864984
39627844350902614,,inf,2.641810311018548
39627778148008952,,inf,2.357970615694801
39627778148011668,,inf,2.772512055563083
39627754051731972,,inf,2.428313093333269
39627760091531449,,inf,2.4389729476814046
39627748007743757,,inf,2.410976877707146
39627754051737551,,inf,2.34024925035236
39627760078953503,,inf,2.422432993360902
39627953935485311,,inf,2.602290360414752
39627905554187815,,inf,2.5037419071775315
39628070172232442,,inf,2.6681234009217074
39628076098783753,,inf,2.3329467073522654
39628070172232267,,inf,2.4494547967385967
39628082000169798,,inf,2.6631192417889347
39628040623361412,,inf,2.71272814042731
39628058444956047,,inf,2.5333541870158895
39627975078969785,,inf,2.661480692653427
39628111557428616,,inf,2.5706258874208165
39628111565818269,,inf,2.5095040780352185
39628081907897150,,inf,2.311380047048451
39627875363586373,,inf,2.374719303799522
39627881374023852,,inf,2.5123746321720186
39627881386610059,,inf,2.439022035640411
39627997648525228,,inf,2.5546985515388614
39628021509915605,,inf,2.3008369721524597
39628021509917126,,inf,2.3851831143907454
39628021501528403,,inf,2.47073519860088
39628021514112494,,inf,2.5928542669153964
39628021518304377,,inf,2.518221386030041
39628015541423170,,inf,2.3944196160778626
39628021514109630,,inf,2.3238403663519382
39628021509918064,,inf,2.654698839900505
39628027457443119,,inf,2.3860724611737565
39627871462887410,,inf,2.64800889669012
39627877502685998,,inf,2.4952068214090994
39627871479660834,,inf,2.355498644916486
39627871467078573,,inf,2.473088984274218
39628174950138053,,inf,2.33063857708776
39628174954333491,,inf,2.4146311184206533
39628174975306062,,inf,2.3471020484466694
39627479987525461,,inf,2.7422107824652846
39627491781904046,,inf,2.6327999044487593
39627587210709029,,inf,2.348997685184108
39627853662257450,,inf,2.774020705050062
39627841591053591,,inf,2.5241069363834345
39627901951282679,,inf,2.5467272432450354
39627968112234983,,inf,2.696949822182284
39627974105892844,,inf,2.3540379145810006
39627980086970876,,inf,2.7137602596002552
39627974105892062,,inf,2.3317157119869654
39627980095359284,,inf,2.6575461661337894
39627974147837126,,inf,2.473748169482538
39627744744571595,,inf,2.6409998039078095
39627750784370618,,inf,2.715859719324071
39627648242024811,,inf,2.3070657194493953
39628027897843967,,inf,2.485446199374406
39628033836975690,,inf,2.426318739883584
39628039788693574,,inf,2.303095066546463
39628033832784377,,inf,2.7552050121022407
39628051675352698,,inf,2.584417922906756
39628051666962514,,inf,2.321150436999454
39628051679546984,,inf,2.439912102076187
39627588628383882,,inf,2.601724796697455
39627600598926390,,inf,2.5951696989480983
39627588632579293,,inf,2.715177379771088
39627594617848232,,inf,2.3073796749027258
39627588628385757,,inf,2.4943657928014256
39627588632577397,,inf,2.597709597917499
39627588628385321,,inf,2.3274470440213375
39627600594734753,,inf,2.698366891474624
39627594605267583,,inf,2.7121330327094384
39627594634629004,,inf,2.5144143258437217
39627696300360949,,inf,2.6507776248517025
39627649642924759,,inf,2.6253065135884284
39627721973698125,,inf,2.4770846867347616
39627734061681523,,inf,2.6470391500035517
39627770438883250,,inf,2.300259938824493
39627800751115025,,inf,2.3870093807405635
39627872847005980,,inf,2.7148261546719783
39627908938991262,,inf,2.3601654107842336
39628022881455379,,inf,2.3578598369370325
39628028841559370,,inf,2.320516867489397
39628022885649185,,inf,2.3525323521171844
39628022877262182,,inf,2.3204300784398098
39628022881457054,,inf,2.4766892138105705
39627610019336019,,inf,2.5758576440517977
39627616046553056,,inf,2.7055335584607234
39627785068611525,,inf,2.7735924683379336
39627574506161568,,inf,2.415567580959717
39627586313126638,,inf,2.4314488742391336
39627839485519056,,inf,2.647875795794068
39627827414308493,,inf,2.7049078527397645
39628181887521453,,inf,2.512677745514325
39628158542025543,,inf,2.3067764993029036
39627594726902199,,inf,2.6738733022416934
39627594722705640,,inf,2.5809339008464662
39627594705930820,,inf,2.3389069104773705
39627594714319947,,inf,2.5945665205374877
39628106528459372,,inf,2.6191380604696772
39628100639658569,,inf,2.437117336005664
39627933710550050,,inf,2.552141501783485
39627939716796405,,inf,2.785801354205261
39627939720991309,,inf,2.7065994646749596
39627933710552646,,inf,2.5367124135685866
39627921597403071,,inf,2.3641235613541114
39627986315513417,,inf,2.6386284519354195
39628057715151023,,inf,2.7449584264132127
39628057715151678,,inf,2.5249335430730357
39628045845270377,,inf,2.721965987726428
39628057723540198,,inf,2.6793182241666718
39628063654281458,,inf,2.653140035173419
39628063650089587,,inf,2.3776959642879927
39628039910327489,,inf,2.57531623905402
39628057740317735,,inf,2.3618774222083294
39627693964133599,,inf,2.425069282078952
39627887191525000,,inf,2.5057158988260637
39627790714144418,,inf,2.4845540360551137
39627743129771488,,inf,2.3985689679287296
39627688788367743,,inf,2.4592896162230082
39627899950597846,,inf,2.320895164452057
39627868434604645,,inf,2.712796557217029
39627874474402557,,inf,2.3461292499823037
39627868455570437,,inf,2.636449015339651
39627868434597606,,inf,2.4422837716995764
39627802030380092,,inf,2.639045420454101
39627729733157443,,inf,2.4168352535265476
39627729720577120,,inf,2.558877083395423
39627735760376106,,inf,2.3778286996095725
39628152489643837,,inf,2.6081272308387295
39627957009908684,,inf,2.5525676486050277
39628111288994138,,inf,2.528067885251772
39628123251147043,,inf,2.30592718787648
39628099788211755,,inf,2.788016294048385
39628111561623505,,inf,2.711615515556595
39628034726169256,,inf,2.636256212976024
39628181627472245,,inf,2.3924461286626943
39628181627470754,,inf,2.641696684123806
39628140917560306,,inf,2.6167925151679183
39627989503183876,,inf,2.3072608708529443
39627983530496172,,inf,2.487522270955409
39627965264299432,,inf,2.345478562086234
39627965251719319,,inf,2.751203791516677
39627959350333056,,inf,2.3094421511460785
39627881365636243,,inf,2.6206192648502147
39627887397050621,,inf,2.318697603702201
39628086718760948,,inf,2.377989277292779
39628080808989542,,inf,2.7907331268846938
39628092620149445,,inf,2.49032893994254
39628133996958431,,inf,2.433061603826732
39628133992761315,,inf,2.6324224995019447
39628128129126332,,inf,2.6440555771872605
39628063276795553,,inf,2.4650856532041696
39628057346051063,,inf,2.529956485794353
39628057341854460,,inf,2.539225868824812
39627677040116435,,inf,2.5897296847892712
39627658887173000,,inf,2.777223621676728
39627635118049823,,inf,2.705593273982044
39627702814118867,,inf,2.3536701027099425
39627661441504856,,inf,2.4859283709199347
39627631540309684,,inf,2.5052156737584053
39627643552795625,,inf,2.419871514054161
39627685923653854,,inf,2.7998182729406835
39627685919462392,,inf,2.5027106718126775
39627691959259438,,inf,2.4904788496036008
39627679909020693,,inf,2.512066005733068
39627697994862674,,inf,2.6923080483919044
39627685932044921,,inf,2.4068179097515214
39627691963453870,,inf,2.487970851217133
39627685923655126,,inf,2.549332469763733
39627691963452179,,inf,2.3590909599188468
39627679904828879,,inf,2.3888946320157354
39627679904825799,,inf,2.450796820484896
39627691967648857,,inf,2.3391603679278106
39627679888053508,,inf,2.483083570301781
39627679888054609,,inf,2.3353997238042585
39627679892245074,,inf,2.648668653513808
39627824809646061,,inf,2.7144465598148613
39628058625314337,,inf,2.521024447962043
39627727845721988,,inf,2.526848607957991
39627815053692305,,inf,2.731576546015326
39627640390290279,,inf,2.7030278079272714
39627767033105008,,inf,2.4490574905905977
39627670551532412,,inf,2.4288546126853894
39628117739835951,,inf,2.533194652803285
39628123607667443,,inf,2.405907818867826
39628058684031431,,inf,2.3403398667196016
39628058684035423,,inf,2.4754604806890246
39627606781333388,,inf,2.402853719132496
39627594794013636,,inf,2.6262257352914555
39627594794009339,,inf,2.3107884162506234
39627594798207119,,inf,2.340417462552679
39627618781236853,,inf,2.3315141082285527
39627618781234756,,inf,2.35945948907081
39628145975890839,,inf,2.49560518260318
39628059216711777,,inf,2.7517946784428124
39628059216712503,,inf,2.7484974744123436
39627998365746144,,inf,2.5294929003164484
39628105035287964,,inf,2.436601847551226
39628128531779646,,inf,2.6674407637613786
39628087205298517,,inf,2.3148283447251234
39627839053498982,,inf,2.348601899410184
39627736469214098,,inf,2.5120196841393794
39627863334328158,,inf,2.3925403555312035
39627869369931759,,inf,2.48474553815975
39628021405057457,,inf,2.31607558763612
39627773379087513,,inf,2.714695126241858
39627688880637125,,inf,2.3458651108885182
39627729699605573,,inf,2.5722968614539896
39628028598288837,,inf,2.3865767146932773
39628022751433533,,inf,2.391024081393791
39627703439068277,,inf,2.6465858263404107
39628001276593096,,inf,2.4214522940007694
39627835257654036,,inf,2.551625951920562
39627979847894555,,inf,2.331605518973377
39627973858427237,,inf,2.4196238645513337
39627985833167713,,inf,2.7976430667539263
39627901712205801,,inf,2.5534938949727044
39627810070857905,,inf,2.5426077806480176
39627612410087487,,inf,2.690311055875658
39627890031067613,,inf,2.5692360413972004
