Targetid,mag_g,magerr_g,mag_r,magerr_r,mag_i,magerr_i
39628329178894732,18.427015,-0.0017783920259775033,17.980656,-0.0014078360698929532,17.984222,-0.0027834029540479244
39628329178895284,19.652527,-0.004303729678414255,19.368746,-0.0037685168945011034,19.41497,-0.008067232708257386
39628329183086456,20.04527,-0.005918839604539535,19.878351,-0.005690953474074872,19.558956,-0.009042995732621264
39628329183086634,19.988642,-0.005588890205205864,19.647633,-0.0047608972665628135,19.335476,-0.007513028645421083
39628329183087031,21.771715,-0.04777639355341893,21.164217,-0.018140037967347575,20.87249,-0.02950643690899126
39628329183088387,20.751099,-0.010282376047624962,20.621012,-0.010377148421399309,20.227688,-0.015148976332461556
39628329187278951,21.62989,-0.26189901901173485,21.57582,-0.08949468591595859,21.324917,-0.09376667903247785
39628329187281369,21.450302,-0.022492348165743466,21.098389,-0.01691497948469128,20.95358,-0.030091506909822173
39628329187282071,21.095974,-0.013651333446858465,20.845499,-0.012572731492170114,20.648844,-0.027019107204115995
39628329187283401,21.81885,-0.050724414506808486,21.465538,-0.03509923570153778,21.239958,-0.0696868102671169
39628329191476939,20.839367,-0.014816626750695307,20.470026,-0.011916485865211976,20.40483,-0.018528934157113573
39628329195668072,21.932146,-0.10743114474999764,21.469997,-0.0446770399461091,21.406385,-0.1633769710734795
39628334732153745,20.884466,-0.01091866705638516,20.638449,-0.011682142677391632,20.673538,-0.025664363451683103
39628334740538073,21.415657,-0.02551149065551868,20.853548,-0.014691904935335936,20.4581,-0.02000583780354639
39628334744731891,21.555727,-0.03526660381030404,21.129284,-0.01848637564822945,20.895166,-0.031222342777103427
39628340281214047,21.240627,-0.04364455122852152,20.767977,-0.04161244434521659,20.468594,-0.08814754279854516
39628340281216265,21.081964,-0.1423439290449736,21.293037,-0.1268263534644407,21.550114,-0.14705808853905283
39628340281217657,21.51752,-0.035195979788434424,21.298553,-0.03281584324226271,21.094255,-0.05365364656980692
39628340285407622,20.319603,-0.007180485098812865,20.071268,-0.007177222987471106,20.006332,-0.013590792248719586
39628340289602863,21.664335,-0.03859050782407823,21.410824,-0.062183597165506484,21.293066,-0.11808421389045606
39628340289603483,20.622044,-0.009333315956971884,20.312193,-0.008601376309098166,20.27912,-0.01782602525019772
39628340289604532,21.49084,-0.026665425452025424,21.297094,-0.034904097441073104,21.105968,-0.050974062545457305
39628340289604586,21.750763,-0.06486944033201096,21.472076,-0.06163134679387981,21.247868,-0.0823376467596161
39628340289605526,21.80455,-0.09800082219820279,21.226048,-0.025726106582841315,21.16634,-0.05494815260828257
39628340289606787,20.91406,-0.011389923493556395,20.750496,-0.012702332176521586,20.669308,-0.02473469699626246
39628345821891534,21.635231,-0.09829757203198174,21.522179,-0.15757687266154635,21.54121,-0.17946712918116434
39628345821891658,21.553974,-0.03187643281234136,21.214184,-0.03191097698992056,20.987978,-0.04105091877996577
39628345821893356,21.240694,-0.015808322661136215,21.059395,-0.01999426305440644,20.924316,-0.04349512192562702
39628345826083865,18.616272,-0.0018913817135541883,18.446043,-0.0019467200523842578,18.392767,-0.003914276769108778
39628345826085467,18.910526,-0.002332196303892054,18.636759,-0.002238874096687756,18.629879,-0.004581934901648956
39628345826086795,20.197962,-0.006531350324373911,20.112942,-0.007429826834809071,19.812271,-0.011770213307748498
39628345826087382,19.292892,-0.003106141407298428,19.153507,-0.003327761241662691,19.292345,-0.007543693286059838
39628345830277761,20.409117,-0.007702019154390667,19.951937,-0.006328116523836173,19.885569,-0.012653815311608092
39628345830277784,20.197878,-0.006454060188663134,20.364172,-0.009241860465692617,20.310516,-0.01748635365918465
39628345830279396,20.86435,-0.011082303382138645,20.453411,-0.0094990354208357,20.43039,-0.02002787606934222
39628345830279455,21.7089,-0.04499848173403039,21.376568,-0.061083048654864566,21.287624,-0.1670031432264118
39628345830280162,21.74601,-0.07325996748227644,21.44227,-0.08881359109720924,21.238615,-0.08203269500584734
39628345830281005,21.045225,-0.0134401190278214,20.974342,-0.017465222627205023,20.822678,-0.033059859312574366
39628345834473344,21.538033,-0.06145870800198069,21.534172,-0.06452268157465606,21.337418,-0.1702310864233769
39628351358370899,21.490173,-0.025078360291007903,21.054035,-0.019141570729645375,20.685942,-0.027247018563802135
39628351358372873,19.44562,-0.003537207460062786,19.242197,-0.0035237336507269222,19.218004,-0.007264612941288356
39628351358373402,21.154795,-0.01530187084252712,20.982859,-0.01629014559819044,20.949932,-0.03780375161313204
39628351362564746,20.178549,-0.006364565362303634,19.843376,-0.0058710524659342745,19.943459,-0.013101425328412651
39628351362565243,19.341286,-0.00323578737493064,18.733784,-0.0023926436247394757,18.338602,-0.003748130748645541
39628351362565419,20.469799,-0.00815845438095978,20.15551,-0.007780803460623914,20.091198,-0.015497830952766104
39628351362565518,21.453684,-0.08183249112643583,21.21674,-0.04372543557684093,21.002054,-0.12413643297809193
39628351362565826,19.2193,-0.0029657237073991783,19.127325,-0.0032937412507609985,18.85591,-0.005460332187018387
39628351362565878,21.566807,-0.033515052149900706,21.190434,-0.024276002358981322,20.96017,-0.03734825394334951
39628351362566485,20.096361,-0.006014850568155429,19.939007,-0.00634825932010757,19.992064,-0.013318383003375404
39628351362567732,21.446297,-0.057883051452660365,21.361301,-0.06697968809235408,21.368397,-0.08584279895002077
39628351366760681,21.422523,-0.023614958861762566,21.07772,-0.01857967638588836,20.969305,-0.03713908806098251
39628351366762195,20.904303,-0.01551229340482458,21.027092,-0.018631861070756435,20.952377,-0.0344143580954454
39628351366762460,20.354155,-0.007861858509083504,20.070524,-0.00719951773099057,20.04073,-0.014283133071440794
39628351366763595,20.567217,-0.00879606313595437,20.564024,-0.009733306230779457,20.481539,-0.020589167888187602
39628356886467500,21.57906,-0.0416083001624723,21.552637,-0.05194752951545185,21.25162,-0.04451305471115005
39628356890661847,21.678421,-0.04482532106911856,21.402035,-0.06757444038296162,21.4197,-0.058980541050099006
39628356894851583,21.601171,-0.03376038150426472,21.262474,-0.029950242535711834,21.104237,-0.03183792349936493
39628362389391808,21.687958,-0.1520867184678616,21.331701,-0.04716820256784778,21.249971,-0.03936381237834257
39628362397779161,20.436905,-0.00798060493473472,20.020819,-0.005694818779117006,20.18333,-0.0128746116082546
39628362397779180,20.494307,-0.008372053663339816,20.306215,-0.00722192684919958,20.025394,-0.01158775608656544
39628362397779277,19.808582,-0.004627114696174995,19.742767,-0.00445557527522142,19.570896,-0.008170348398204972
39628362397779395,19.211536,-0.00284835434972928,18.861063,-0.002183252517785645,18.889252,-0.0048245423385405535
39628362397780008,21.738815,-0.06666258439529649,21.099031,-0.1539214786159726,20.16569,-0.10146807593072309
39628362397780290,21.737444,-0.13473746854043497,21.4803,-0.06881251420656377,21.334074,-0.057175155300441954
39628362397780890,21.497725,-0.026416211057546046,21.35571,-0.02767230701290603,21.140045,-0.03200423628375673
39628362397781376,21.91967,-0.12814157867440285,21.487556,-0.12421994316964792,21.730726,-0.2565379132928692
39628362397781634,21.088793,-0.013859661364729185,19.944574,-0.005268845817527945,19.82701,-0.009760448256076838
39628362397781774,18.538572,-0.0017246441049471619,18.455833,-0.0016336925316086611,18.357609,-0.00328257095579449
39628362397782306,21.17657,-0.01565536122931199,21.169079,-0.018779847987963602,21.279457,-0.04408227952836897
39628362397782661,21.127686,-0.01521460742616053,20.9649,-0.014315434807309846,20.600853,-0.01906671433509502
39628362397783344,21.651295,-0.03746500932187101,21.312683,-0.026912294104695488,21.292486,-0.045132040193443
39628362401972415,21.694798,-0.0940097105172709,21.30849,-0.026311816646220218,21.035633,-0.030530974726206434
39628362401972898,19.716536,-0.0043206983755032955,19.693777,-0.004229187225937986,19.555386,-0.008059335259701745
39628362401973005,21.240559,-0.01651671078907818,20.89671,-0.012915117466825929,20.719105,-0.0204937684309801
39628362401974093,21.217014,-0.017045327074919476,20.825783,-0.01144186620356773,20.437397,-0.01668951520206064
39628362401975089,21.48141,-0.02419922531902024,21.35578,-0.025080267568551085,21.186998,-0.04047854567480679
39628362401977632,21.13054,-0.014089936456060041,20.898125,-0.01560939503554464,20.742311,-0.021592122032490287
39628362406168089,21.81654,-0.07540320375143848,21.375298,-0.09468147076173432,21.439829,-0.22149337222473314
39628362406168209,20.754957,-0.010585609293059729,20.626472,-0.012218063954978192,20.414661,-0.015529710432388237
39628367888125042,21.626337,-0.037214796076713776,21.374147,-0.03146736957107472,21.169804,-0.03660015461637811
39628367888126413,21.24689,-0.01661421095145191,20.960047,-0.01388598162269032,20.788927,-0.024660043975134032
39628367892320092,21.759108,-0.0904166196093969,21.650558,-0.08719436956188606,21.403824,-0.23325074626495013
39628367892320813,21.768019,-0.05060586965523664,21.4086,-0.03696134276442252,21.142397,-0.03978686154474185
39628367892321108,21.722252,-0.04978235552197988,21.258955,-0.02154334288529477,20.938297,-0.026944307777679095
39628367896512901,20.843487,-0.011156454566815811,20.254906,-0.006923417813502845,20.16996,-0.012718330836102233
39628367896515308,21.389362,-0.021635610573470243,21.098349,-0.01739269585045098,20.787254,-0.02142810358783978
39628367896515358,21.37083,-0.022075844927737537,21.20089,-0.019277000556891483,20.96405,-0.027467650718281566
39628367900705449,21.632496,-0.035809640129278106,21.222628,-0.020843625277190334,21.15884,-0.032575966889419335
39628367900706460,21.669426,-0.062385761722528556,21.344254,-0.024727333439247125,21.132301,-0.03619081409599874
39628367900706877,20.184624,-0.006323688901879707,20.262138,-0.006943442335665522,20.04387,-0.0118009138197058
39628367900710164,21.288998,-0.016441658154268485,20.361088,-0.009468790955469628,20.328123,-0.014565227023170174
39628373378467332,21.105328,-0.015612028208093522,20.771729,-0.011081691807936523,20.402956,-0.01638445310247131
39628373378468399,20.611668,-0.009235115282471363,20.363064,-0.007484990510913658,20.428598,-0.016047914164364012
39628373378470026,19.789402,-0.004500360248566537,19.330109,-0.0031641389842457313,19.003029,-0.005218105575286433
39628373382661394,19.446775,-0.003445419113910032,19.13542,-0.0027091151445547547,19.093357,-0.005680348084383037
39628373386855704,20.857735,-0.0113785802648811,20.654549,-0.009799901169299984,20.705597,-0.020138202485537618
39628373386856877,21.655983,-0.041034500832804896,21.465265,-0.04751653832043277,21.539171,-0.10920727453001158
39628373386857859,21.260754,-0.017112545241904108,20.939304,-0.013016484100602447,20.94173,-0.027257877690626865
39628373386858074,20.932545,-0.011905999999463363,20.52104,-0.008763861545418559,20.370035,-0.015169833156512018
39628373386859448,21.66851,-0.041716755426992574,21.417526,-0.04052249071869947,21.247274,-0.044464225023631614
39628373391048942,21.319693,-0.02031709973929119,21.05812,-0.01716543207554843,20.653873,-0.019994090104756924
39628373391049685,21.237564,-0.01606054438300132,21.094206,-0.016366306888528772,20.936365,-0.02720698347965036
39628373391052559,21.866005,-0.0765325593542078,21.37266,-0.08842038551114834,21.42581,-0.11055790888869946
39628373395244617,21.741552,-0.055505168182901465,21.37717,-0.07568095325300132,21.212904,-0.042990679378829694
39628378856230184,21.269062,-0.017650833431113188,21.109512,-0.026184011079680734,21.191803,-0.03836097245773127
39628378864617351,20.422659,-0.008254484361773524,19.949402,-0.006822248110382723,19.763905,-0.00984900413619504
39628378864617757,19.239634,-0.003047524534914346,19.069563,-0.003261919068767097,18.917374,-0.005083727720743815
39628378864620372,20.413723,-0.010420618660512727,19.991749,-0.007437407549439182,19.90074,-0.01934137765645185
39628378868810718,21.503128,-0.06355845952009487,21.34676,-0.06736201667659898,21.526506,-0.1594116282806598
39628378868814808,21.584965,-0.030295302669921177,21.195805,-0.029961056804111225,21.396372,-0.06595120476386303
39628384321406312,19.591976,-0.004575945842791221,19.558708,-0.0053214434004560714,19.539175,-0.008093469210987374
39628384321406796,21.371067,-0.02517947736597077,21.011707,-0.020363939653365495,20.77964,-0.023630859246884926
39628384321409118,21.072151,-0.015531773236254952,20.938435,-0.020083008978608884,20.97792,-0.032328390373900895
39628384325599383,18.280285,-0.001484289916916105,18.159426,-0.0016806112748042783,18.104647,-0.002914999447513438
39628384325602775,21.49174,-0.024959248364564403,21.095945,-0.022875210629711915,20.897972,-0.024922426264370627
39628384329796062,21.188993,-0.01691605130281977,20.66671,-0.01203827592370524,20.198572,-0.014108732920542062
39628384329796703,21.674719,-0.046682087434041855,21.493252,-0.05496754363881655,21.408527,-0.10926365991330614
39628384329796872,21.662424,-0.04203848578480665,21.46982,-0.07887877203076855,21.399612,-0.06272980739221887
39628384329797336,18.011978,-0.0012462370796213467,17.945044,-0.0014604064987917935,17.771828,-0.002407403894131788
39628384333989820,21.464874,-0.023402560755622852,20.928423,-0.016506419905495284,20.495556,-0.01769981375257371
39628389778197213,21.691973,-0.10833068265788101,21.321814,-0.072083873208603,21.74656,-0.23979961991245344
39628389782388853,19.438301,-0.0035636078743947874,19.265373,-0.0037966530715897945,19.09962,-0.005841011125164849
39628389782390257,21.423157,-0.0265459567365723,21.076809,-0.02173354616807377,21.015324,-0.02855180540329348
39628389786584681,21.187975,-0.016188927041973975,20.597317,-0.011605087830105885,20.434181,-0.01731837613926771
39628389794973026,21.840996,-0.1374250820108332,21.621456,-0.07756583193420313,20.920027,-0.1968561353025029
39628395230791311,19.893421,-0.007317952803803282,19.439259,-0.006481215769050357,19.290903,-0.015420933153861342
39628395230791645,20.81767,-0.011075316199212728,20.585445,-0.01144237308984005,20.554657,-0.01865529136739033
39628395239178468,20.702095,-0.00966010163887013,20.413101,-0.0077233345230168565,20.184597,-0.01356901867954638
39628395243374547,21.626,-0.04103278666798923,21.526615,-0.03815556851891274,21.397688,-0.0559323834267564
39628395247567491,20.019989,-0.005498851436168731,19.927635,-0.0051873065016046415,19.717539,-0.008976911876763414
39628400658219229,21.680676,-0.072602670755272,21.446486,-0.06715428728160089,21.565796,-0.07871686503716212
39628400670803545,21.63864,-0.03599591089784596,21.362993,-0.030288941463932323,21.077034,-0.02987357243129805
39628400674998037,20.506962,-0.008112820107249617,20.41828,-0.008206112856380298,20.360098,-0.014398023731856209
39628400674999014,21.788404,-0.04236745756636357,21.263218,-0.02078854619694526,21.10304,-0.03280192007257398
39628400679191092,21.431198,-0.020432870740271118,21.219284,-0.018644457369753172,21.164839,-0.03307965689625314
39628400679191798,21.221878,-0.016666898762831988,20.932215,-0.013384363183358838,21.018005,-0.028322256531200327
39628400687581804,21.156607,-0.01927418305817205,20.790136,-0.012120678573926071,20.71329,-0.022446968181369334
39628400691775746,21.097822,-0.014893808695630756,20.317043,-0.007794903433063171,20.183987,-0.014295077309116201
39628406077263959,21.329336,-0.02658027600218464,20.833406,-0.018718095375407237,21.103868,-0.03244188899439838
39628406081454258,21.894014,-0.07769029319007845,21.154633,-0.1141666551534369,21.259277,-0.08120168731508161
39628406081454840,20.25872,-0.007322758011505639,20.019072,-0.0076750453545160234,19.82196,-0.00994777409643838
39628406081457442,21.727095,-0.08491391673124898,21.332787,-0.10859803880571556,21.538313,-0.09882510951597577
39628406081458392,21.506899,-0.1378589114161313,21.351524,-0.03636013653371454,21.095013,-0.03385159703214512
39628406085649209,21.470926,-0.027195458083568082,21.372665,-0.04642126245361485,21.299126,-0.03946754754786488
39628406085650486,21.49672,-0.02639190567724949,20.716015,-0.014273444308786416,20.419357,-0.016087220294400163
39628406085654177,21.81261,-0.06362614230125326,21.474422,-0.07030739438416815,21.504093,-0.07281823615180358
39628406089843053,21.587502,-0.040162386592157776,21.296848,-0.03937716067360469,21.278278,-0.04246576544159748
39628406089843355,20.595514,-0.009710571848047701,20.15924,-0.008880874348134848,20.110186,-0.012596246575219181
39628406089846682,21.691414,-0.09691481914092498,21.651482,-0.06320495596069119,21.31502,-0.051200508903827595
39628406094037367,21.72415,-0.06687250065606701,21.541683,-0.05635743065507327,21.403397,-0.07450598106061061
39628406094038297,21.552103,-0.025941480385004094,21.190975,-0.019943192890088324,21.002218,-0.02585198225545016
39628406098233025,21.519108,-0.028518227651497446,21.14377,-0.016924621095479223,21.138775,-0.031035809584619843
39628406098234383,21.638401,-0.1127474997835687,21.370161,-0.03647652408646385,21.188732,-0.0346607859070757
39628406102426447,21.972876,-0.12544477405193527,21.380398,-0.17129305920897323,21.50712,-0.16307779541760353
39628406102427419,21.786173,-0.06828959320389522,21.484264,-0.03668928286773733,21.423824,-0.07125285130303206
39628406102429472,21.858118,-0.07787630726007852,21.487782,-0.08052442858607041,21.823338,-0.17851084357609392
39628406102429537,20.909445,-0.011667880012781816,20.700512,-0.010387062902272485,20.525635,-0.01622435307395424
39628406106622494,20.980396,-0.03914430481309275,20.791357,-0.02531829238455308,20.549152,-0.07192184032108823
39628406106622633,19.406965,-0.007410070507279973,19.310009,-0.006637014799681677,19.377459,-0.020396452556397854
39628406106622751,21.097767,-0.02936114502495329,20.792439,-0.021451721634050076,20.675241,-0.08264715958763018
39628406110814364,21.377613,-0.021978453469022982,21.183813,-0.02232079577462855,20.967255,-0.02959386290778135
39628406110817741,20.460482,-0.008675115985164157,20.076218,-0.006301170739440945,19.971886,-0.011815340125746063
39628406110818723,21.574585,-0.03711786608468382,21.34954,-0.031697776531029516,21.101002,-0.03916294930355151
39628406115008555,21.55203,-0.02932712697755502,21.338808,-0.03603688486018232,21.271544,-0.06042273923248432
39628406115011090,19.280087,-0.0034188553627952484,19.238586,-0.0034305013941406774,19.075703,-0.006335394754253408
39628406115012332,21.23988,-0.019018457383083158,20.908575,-0.015211368967858265,20.999239,-0.048879958597299156
39628411487912534,20.654133,-0.022636006010317986,20.365253,-0.01732779272636461,20.142807,-0.040671154098148636
39628411487912730,20.364124,-0.013730900833134628,20.143404,-0.013057759845651575,20.214207,-0.02348281565886948
39628411487913242,19.455702,-0.0038131563545208995,19.221165,-0.004119596575196578,19.205944,-0.006297338837666757
39628411487913777,21.68102,-0.06304125526501601,19.495453,-0.06631857264811648,21.311396,-0.11894943192861504
39628411487914560,21.10999,-0.014704522212673566,20.851093,-0.016789716166076624,20.503494,-0.018265107026424452
39628411487914942,21.045694,-0.013833771079907492,20.893421,-0.01751467682379633,20.848501,-0.024527867881766998
39628411487915132,19.603287,-0.004256674438917979,19.265507,-0.0042695323119802215,19.359478,-0.0070618340504920996
39628411492109619,20.542,-0.009275734288425026,20.426138,-0.010865129673090184,20.4416,-0.016411467021821027
39628411496300849,21.494057,-0.03500356841936731,21.12668,-0.028942638623669515,21.15946,-0.041690280468740896
39628411496302921,21.657452,-0.12488810167507726,21.065628,-0.10927125371529844,21.599709,-0.22451150981387666
39628411496303533,21.775331,-0.06940014358784691,21.346262,-0.060837656499780755,21.40287,-0.05140564198850827
39628411496303569,21.22895,-0.01713857781498808,21.001617,-0.019055268906935673,20.93983,-0.030201309573702803
39628411500496106,21.607058,-0.04924349168114494,21.293962,-0.039894792991570074,21.297989,-0.04472087706616799
39628411500496789,21.518583,-0.02789018714880852,21.268024,-0.037004372577691666,21.038782,-0.03301664355023536
39628411504689574,20.130384,-0.005778032130830663,19.98833,-0.005667272613549516,19.938272,-0.010248124255956326
39628411504689761,22.033142,-0.11637100729345877,21.552048,-0.0500200178881544,21.53112,-0.08787566288997817
39628411513080934,21.711416,-0.05155103572102923,21.28933,-0.02073894751131711,20.947878,-0.023921185663305516
39628411521468470,21.573679,-0.038336608462146225,21.446167,-0.04396029626187784,21.439573,-0.06876423691958367
39628411521471000,21.510546,-0.03209350431130734,21.285093,-0.02311462305749352,21.378586,-0.04976728063707796
39628411529856975,20.839758,-0.011805124014391242,20.260715,-0.0074914182660753515,20.297592,-0.015087634066349992
39628411529857095,20.455746,-0.008707537594595478,20.15913,-0.0067681755340826474,20.104588,-0.013077653671332045
39628416885982897,21.485617,-0.04057413137246098,21.178028,-0.03891487724422414,21.126183,-0.035338216875620436
39628416894371348,21.436289,-0.02510851917879343,21.159863,-0.032033470536593035,21.097687,-0.032864568355612786
39628416898565999,21.685528,-0.056455232498444016,21.275232,-0.06353307322561097,21.150406,-0.04476209963563697
39628416902760637,21.899183,-0.11175956549387765,21.473103,-0.05658539699506098,21.30159,-0.12498792080402833
39628416906954930,21.104422,-0.013738529746443785,20.860088,-0.012114104620631328,20.520441,-0.01542328925024488
39628416906956301,21.446259,-0.023582949492159326,21.251385,-0.021129434245857583,21.086555,-0.02685999188895525
39628416906958396,21.521595,-0.0269248375815971,21.286394,-0.022305408379003838,21.252405,-0.036502524345181
39628416911150552,21.62507,-0.04110983740173514,21.46294,-0.03841247162606477,21.347206,-0.043932683757364394
39628416915344511,20.064402,-0.014443099393832488,19.942652,-0.011881911959022402,19.75251,-0.03287601135972315
39628416915346237,21.54932,-0.036486268997258424,21.430191,-0.029301969647576885,21.342524,-0.04362962975200631
39628416919538680,21.673119,-0.05016198110982987,21.419815,-0.0357757890567875,21.353443,-0.07000742075856838
39628416923731998,20.878227,-0.0118655863936748,19.954872,-0.005815625715527017,19.706251,-0.009976635454907562
39628416923732539,21.668293,-0.07084365210072349,21.581913,-0.06592029022375677,21.578968,-0.12393334557143175
39628416923732717,20.71265,-0.010486936460215309,20.54343,-0.009219819811889964,20.32013,-0.015249331855004053
39628416927926377,21.295977,-0.01922558622058187,20.976154,-0.01345443788476804,21.017803,-0.02812042272151179
39628416927927851,21.541967,-0.03719775609958104,20.512905,-0.008951197940641567,20.184055,-0.014170972636928878
39628416927928428,21.487164,-0.03132641859486477,21.207216,-0.020238706263898384,21.251492,-0.04108890269510383
39628422271469618,21.732082,-0.13060095418833279,21.515362,-0.10001546004550693,21.466747,-0.24708569767033245
39628422279860571,21.556711,-0.0599991661330484,21.33897,-0.029228116658404968,20.905636,-0.02934646306816209
39628422279860898,21.588882,-0.08838271222733,21.319324,-0.03776297820587947,20.754816,-0.02309906932566952
39628422284054924,20.972946,-0.012332792638792896,20.739182,-0.011031623694730389,20.929506,-0.024755610214422706
39628422288245964,21.6678,-0.037416703351836986,21.193398,-0.018907438150746463,21.126623,-0.03318611380921337
39628422288248542,21.63335,-0.09657257699592531,21.476276,-0.060348254368680576,21.327038,-0.05085228616935733
39628422292443416,21.379892,-0.02141722169787204,21.210386,-0.018872434599948664,21.0678,-0.03007138922144299
39628422296633461,21.730852,-0.054994775643439214,20.82079,-0.011728728475620936,20.584545,-0.017282663132537266
39628422296635132,21.731165,-0.05745194454300453,21.40194,-0.05400224663741921,21.260834,-0.07248038996241034
39628422296635220,21.456257,-0.02404773436538615,21.05607,-0.01565238384994033,20.784159,-0.022301255170980024
39628422296636454,21.737032,-0.06608009668640422,21.578295,-0.0665459485513253,21.33112,-0.08574302882431674
39628422296636762,21.682072,-0.04330363213818789,21.429136,-0.038662828682147224,21.220999,-0.03898387250637643
39628422296637207,21.58395,-0.051416620713794554,21.49431,-0.042213632273577446,21.323946,-0.05590863393442432
39628422300830289,21.4353,-0.04632179131695455,21.25455,-0.036780342209143974,21.313698,-0.06551626080037669
39628422300830827,20.888767,-0.013022149737418016,20.865366,-0.01438197568960974,20.665382,-0.02030308624272097
39628422305022996,20.279972,-0.007430746207525002,20.071129,-0.0066489291459811035,20.024536,-0.012233068024199236
39628422305024848,20.958605,-0.012867493303264383,20.81354,-0.01261587210990118,20.531376,-0.01930192717023565
39628422309218305,21.756666,-0.11355947648154567,21.319466,-0.06470256258895377,21.314592,-0.1090220746775944
39628422309219022,21.568224,-0.035839863178148045,21.413948,-0.053509578176349555,21.40518,-0.06739817733820001
39628422309219931,21.461983,-0.025314089173769372,21.34314,-0.02627307734781902,21.212307,-0.03973480515512635
39628422313410961,21.655014,-0.10919218261500398,21.570621,-0.093317622566447,20.651382,-0.17242264719061326
39628422313411133,21.599693,-0.03921087575227579,21.44452,-0.04061095240478162,21.262877,-0.04363234845080212
39628422313411469,21.087833,-0.014434671263439218,20.90401,-0.014001424879847365,20.849705,-0.024602782711862642
39628422313412496,21.678986,-0.07482646141610605,21.613924,-0.07397760858303268,21.311726,-0.12524885641195854
39628422313414665,21.336601,-0.021010584479715964,21.024033,-0.016095870128274296,20.91481,-0.02865501363098236
39628422313415194,20.723816,-0.010720992341848016,20.511414,-0.00942275281924277,20.37333,-0.015433149166929864
39628427648568590,20.514032,-0.008428142810074079,20.371193,-0.008233342790020515,20.273708,-0.014201045091925149
39628427652762653,21.317102,-0.01911251450563991,21.157288,-0.02026280228350148,20.973597,-0.029497668948500196
39628427652763625,21.083687,-0.014772573520098685,20.962305,-0.015062871176948435,20.831036,-0.02324174431114721
39628427661150965,20.137814,-0.006497307014312968,19.791658,-0.005088503218634962,19.458965,-0.007334293328073428
39628427669537165,21.395216,-0.021871181599976506,21.098843,-0.016449378395305782,20.83237,-0.023472921006330427
39628427669537818,21.45831,-0.025484331892415946,21.371964,-0.029171805134456982,21.363853,-0.052917080648922796
39628427669539902,21.642899,-0.046887030197742714,21.422834,-0.036567188806013666,21.207333,-0.060860525063251916
39628427673734005,21.5733,-0.06337517472421716,21.29452,-0.038696268170224694,21.066154,-0.04007350802635345
39628427673734564,20.819206,-0.01163623879575324,20.547768,-0.009749777058684208,20.47986,-0.01788158337106664
39628427673734897,20.710194,-0.01071490673787951,20.56411,-0.00993647542227936,20.472301,-0.01756642807784444
39628427673735271,21.067741,-0.015274143450962615,20.9318,-0.013621984502301262,20.618124,-0.01857242658200723
39628427677929008,19.930109,-0.005655323325968977,19.936287,-0.005977204523880462,19.708513,-0.009179960299661461
39628427682120127,21.68053,-0.07225398302644792,21.420128,-0.05364419957064803,21.50942,-0.11538321646364877
39628427682121022,21.454832,-0.02756500007970199,21.08421,-0.016950810946124596,21.046692,-0.031071545285251977
39628427682121510,21.401806,-0.025006424369806754,21.14253,-0.018374625017847104,20.783257,-0.024023095620105427
39628427682122979,21.310276,-0.02258854263521798,21.220314,-0.026044751064750443,21.078995,-0.03265784947381151
39628427682123099,20.87313,-0.013031975360721017,20.489824,-0.009107233821562826,20.427097,-0.016250717514069184
39628427686314118,21.549103,-0.036663176860340214,21.48951,-0.03671983881852786,21.21275,-0.042052786485951336
39628427686316744,21.655003,-0.08937663074863972,21.602787,-0.10045249288621289,21.660597,-0.12080392562486321
39628433013084357,21.49396,-0.09148809250253978,21.230097,-0.240557794732465,20.941103,-0.1453477300854166
39628433017276265,21.322987,-0.01979447779274816,20.96267,-0.016005527720627855,20.831589,-0.025620015771660114
39628433017277944,19.071867,-0.003389607859172178,18.812798,-0.002898006190255489,18.810843,-0.005217543001482833
39628433017278893,21.065882,-0.01368211500100042,20.609072,-0.009891950118409418,20.496891,-0.016280320455949605
39628433017278938,21.09081,-0.014249359185943321,21.020346,-0.015653322984852464,20.751453,-0.020004151417001174
39628433017279082,21.619354,-0.03887262525646503,21.330662,-0.028043394289329657,21.149689,-0.03553230861548387
39628433017279213,20.517155,-0.008638014464261275,20.50846,-0.009231607848004239,20.302376,-0.013248923628699292
39628433017279501,21.543358,-0.028175497616170143,21.275738,-0.02467476815735063,21.259373,-0.03806862407599802
39628433021470939,19.829525,-0.004892909922742567,19.63823,-0.00447588162625133,19.859018,-0.009707708517739121
39628433021472382,20.203651,-0.006730104508357174,20.037441,-0.006105797322648209,20.038399,-0.011001411854163808
39628433021474361,21.632853,-0.0533403046707282,21.422073,-0.041935707083417206,21.248587,-0.04815763470730239
39628433025664372,19.982279,-0.005623900233308583,19.76486,-0.005046279349354872,19.706127,-0.00893609562328751
39628433025664720,20.98716,-0.012723283785946267,20.226086,-0.007140706699525858,19.784727,-0.009242864520897285
39628433025666666,21.068583,-0.014043591094112975,21.024542,-0.014857217980920804,20.861147,-0.023135685894015354
39628433029858590,21.020798,-0.013820591141804592,20.83372,-0.012121931994725825,20.54981,-0.016901841956065106
39628433029860207,21.18666,-0.01698740032232162,20.685947,-0.010281321137085428,20.682468,-0.01872003854448812
39628433029860400,19.038513,-0.002550652288852983,18.780859,-0.0023419715175279844,18.461493,-0.0037440652721553312
39628433029860990,20.01425,-0.005821188163700473,19.96813,-0.005977483078461337,19.812191,-0.009559737147780595
